goal combination,count,pick count
"['4 Unused Keys in Gerudo Training Grounds', 'Defeat Volvagia']",8,4
"['4 Unused Keys in Gerudo Training Grounds', 'Defeat a Skull Kid']",6,1
"['4 Unused Keys in Gerudo Training Grounds', 'Goron Bracelet']",7,0
"['4 Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",8,1
"['4 Unused Keys in Gerudo Training Grounds', 'Open 3 Gold Rupee Chests']",7,3
"['4 Unused Keys in Gerudo Training Grounds', 'Open All 6 Gold Rupee Chests']",7,5
"['5 Compasses', '9 Hearts (no duping)']",6,4
"['5 Compasses', 'All 3 Elemental Arrows']",16,6
"['5 Compasses', 'All 4 Market area Skulltulas']",7,4
"['5 Compasses', 'All 5 Skulltulas in Shadow Temple']",6,3
"['5 Compasses', 'Beat the Spirit Temple']",12,4
"['5 Compasses', 'Defeat 4 Different Iron Knuckles']",6,1
"['5 Compasses', 'Exactly 30 Deku Sticks']",6,6
"['5 Compasses', 'Goron Bracelet']",9,0
"['5 Compasses', 'Green Gauntlets']",13,7
"['5 Compasses', 'Open All 6 Gold Rupee Chests']",14,6
"['5 Compasses', 'Quiver (50)']",8,2
"['5 Hearts', '7 Compasses']",7,2
"['5 Hearts', 'All 3 Elemental Arrows']",16,4
"['5 Hearts', 'All 4 Market area Skulltulas']",10,1
"['5 Hearts', 'All 5 Lake Hylia Skulltulas']",8,1
"['5 Hearts', 'All 8 Zoras Domain area Skulltulas']",6,2
"['5 Hearts', 'Beat the Spirit Temple']",7,0
"['5 Hearts', 'Clear 10 Silver Rupee Rooms']",8,0
"['5 Hearts', 'Clear 8 Silver Rupee Rooms']",6,0
"['5 Hearts', 'Dins Fire']",7,0
"['5 Hearts', 'Free all 9 Gorons in Fire Temple']",9,1
"['5 Hearts', 'Green Gauntlets']",17,4
"['5 Hearts', 'Longshot']",6,2
"['5 Hearts', 'Map & Compass in Spirit Temple']",7,0
"['5 Hearts', 'Open All 6 Gold Rupee Chests']",15,5
"['5 Hearts', 'Quiver (50)']",8,2
"['5 Magic Beans', '5 Unused Keys in Gerudo Training Grounds']",6,2
"['5 Magic Beans', '7 Compasses']",6,3
"['5 Magic Beans', '7 Hearts (no duping)']",7,2
"['5 Magic Beans', '8 Hearts (no duping)']",7,2
"['5 Magic Beans', '9 Hearts (no duping)']",11,2
"['5 Magic Beans', 'All 3 Elemental Arrows']",17,5
"['5 Magic Beans', 'All 5 Lake Hylia Skulltulas']",7,3
"['5 Magic Beans', 'All 8 Zoras Domain area Skulltulas']",6,0
"['5 Magic Beans', 'Both Rusty Switches in Spirit Temple']",7,1
"['5 Magic Beans', 'Clear 10 Silver Rupee Rooms']",9,0
"['5 Magic Beans', 'Defeat Twinrova']",7,3
"['5 Magic Beans', 'Defeat Volvagia']",11,1
"['5 Magic Beans', 'Dins Fire']",8,1
"['5 Magic Beans', 'Goron Bracelet']",11,1
"['5 Magic Beans', 'Green Gauntlets']",15,2
"['5 Magic Beans', 'Light Arrows']",6,0
"['5 Magic Beans', 'Map & Compass in Spirit Temple']",8,1
"['5 Magic Beans', 'Nayrus Love']",6,0
"['5 Magic Beans', 'Open 3 Boss Key Doors']",9,0
"['5 Magic Beans', 'Open All 6 Gold Rupee Chests']",19,3
"['5 Magic Beans', 'Two Fairy Spells']",7,0
"['5 Maps', '9 Hearts (no duping)']",7,1
"['5 Maps', 'Beat the Spirit Temple']",10,3
"['5 Maps', 'Defeat 4 Different Iron Knuckles']",8,1
"['5 Maps', 'Defeat Twinrova']",12,2
"['5 Maps', 'Goron Bracelet']",6,4
"['5 Maps', 'Green Gauntlets']",13,4
"['5 Maps', 'Open the Final Door of Water Trial']",9,0
"['5 Unused Keys in Gerudo Training Grounds', '7 Compasses']",7,1
"['5 Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)']",7,4
"['5 Unused Keys in Gerudo Training Grounds', 'All 3 Elemental Arrows']",17,4
"['5 Unused Keys in Gerudo Training Grounds', 'Clear 10 Silver Rupee Rooms']",6,1
"['5 Unused Keys in Gerudo Training Grounds', 'Goron Bracelet']",8,0
"['5 Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",8,1
"['5 Zora area HPs', '9 Hearts (no duping)']",6,7
"['5 Zora area HPs', 'All 3 Elemental Arrows']",16,4
"['5 Zora area HPs', 'Beat the Fire Temple']",7,3
"['5 Zora area HPs', 'Both Rusty Switches in Spirit Temple']",11,1
"['5 Zora area HPs', 'Defeat Volvagia']",7,0
"['5 Zora area HPs', 'Green Gauntlets']",8,4
"['5 Zora area HPs', 'Map & Compass in Spirit Temple']",10,0
"['5 Zora area HPs', 'Obtain all 5 Small Keys in Shadow Temple']",7,2
"['5 Zora area HPs', 'Open All 6 Gold Rupee Chests']",9,2
"['5 Zora area HPs', 'Quiver (40)']",8,2
"['5 Zora area HPs', 'Zora Tunic']",7,3
"['500 Rupees', 'All 3 Elemental Arrows']",7,1
"['6 Compasses', '7 Songs']",7,6
"['6 Compasses', '8 Different Unused Keys in Gerudo Training Grounds']",8,6
"['6 Compasses', '9 Hearts (no duping)']",9,0
"['6 Compasses', 'All 3 Elemental Arrows']",32,16
"['6 Compasses', 'All 3 Skulltulas in Bottom of the Well']",6,2
"['6 Compasses', 'All 4 Gerudo Valley area Skulltulas']",8,1
"['6 Compasses', 'All 5 Skulltulas in Forest Temple']",6,0
"['6 Compasses', 'Beat the Spirit Temple']",15,3
"['6 Compasses', 'Bullet Bag (50)']",7,3
"['6 Compasses', 'Defeat Twinrova']",12,3
"['6 Compasses', 'Farores Wind']",10,8
"['6 Compasses', 'Fire Temple Boss Key']",7,3
"['6 Compasses', 'Ganons Castle Boss Key']",7,4
"['6 Compasses', 'Open 2 Boss Key Doors']",7,5
"['6 Compasses', 'Open 3 Gold Rupee Chests']",6,2
"['6 Compasses', 'Open All 6 Gold Rupee Chests']",31,7
"['6 Different Unused Keys in Gerudo Training Grounds', '7 Compasses']",11,7
"['6 Different Unused Keys in Gerudo Training Grounds', 'All 3 Skulltulas in Bottom of the Well']",7,7
"['6 Different Unused Keys in Gerudo Training Grounds', 'All 4 Market area Skulltulas']",6,5
"['6 Different Unused Keys in Gerudo Training Grounds', 'All 5 Skulltulas in Water Temple']",6,2
"['6 Different Unused Keys in Gerudo Training Grounds', 'Beat the Spirit Temple']",7,0
"['6 Different Unused Keys in Gerudo Training Grounds', 'Both Rusty Switches in Spirit Temple']",7,1
"['6 Different Unused Keys in Gerudo Training Grounds', 'Clear 10 Silver Rupee Rooms']",7,1
"['6 Different Unused Keys in Gerudo Training Grounds', 'Fire Medallion']",6,3
"['6 Different Unused Keys in Gerudo Training Grounds', 'Goron Bracelet']",10,2
"['6 Different Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",14,2
"['6 Hearts', 'All 3 Elemental Arrows']",8,0
"['6 Hearts', 'Open All 6 Gold Rupee Chests']",8,0
"['6 Hearts', 'Quiver (50)']",6,0
"['6 Maps', '9 Hearts (no duping)']",11,4
"['6 Maps', 'All 5 Skulltulas in Water Temple']",6,2
"['6 Maps', 'Beat the Spirit Temple']",14,1
"['6 Maps', 'Defeat Meg (Purple Poe)']",6,1
"['6 Maps', 'Defeat Twinrova']",15,1
"['6 Maps', 'Fire Medallion']",6,1
"['6 Maps', 'Goron Bracelet']",6,1
"['6 Maps', 'Green Gauntlets']",10,0
"['6 Maps', 'Obtain all 5 Small Keys in Shadow Temple']",8,3
"['6 Songs', 'All 3 Elemental Arrows']",10,0
"['6 Songs', 'Dins Fire']",6,0
"['6 Songs', 'Green Gauntlets']",9,1
"['6 Songs', 'Open All 6 Gold Rupee Chests']",7,0
"['7 Compasses', '7 Different Unused Keys in Gerudo Training Grounds']",8,8
"['7 Compasses', '8 Hearts (no duping)']",23,8
"['7 Compasses', '8 Songs']",7,1
"['7 Compasses', '9 Hearts (no duping)']",7,3
"['7 Compasses', '9 Songs']",7,1
"['7 Compasses', 'All 3 Skulltulas in Bottom of the Well']",7,11
"['7 Compasses', 'All 4 Child Zoras Domain area Skulltulas']",7,0
"['7 Compasses', 'All 4 Market area Skulltulas']",12,5
"['7 Compasses', 'All 4 Wasteland/ Colossus area Skulltulas']",11,7
"['7 Compasses', 'All 5 Skulltulas in Dodongos Cavern']",6,6
"['7 Compasses', 'All 5 Skulltulas in Fire Temple']",16,7
"['7 Compasses', 'All 5 Skulltulas in Shadow Temple']",10,5
"['7 Compasses', 'All 5 Skulltulas in Water Temple']",10,2
"['7 Compasses', 'All 8 Kakariko area Skulltulas']",7,2
"['7 Compasses', 'All 8 Zoras Domain area Skulltulas']",7,0
"['7 Compasses', 'Blue Potion']",6,0
"['7 Compasses', 'Bolero of Fire']",6,1
"['7 Compasses', 'Bomb Bag (30)']",7,5
"['7 Compasses', 'Bottled Fairy']",7,4
"['7 Compasses', 'Bullet Bag (50)']",8,4
"['7 Compasses', 'Defeat 4 Different Iron Knuckles']",12,6
"['7 Compasses', 'Defeat Bongo-Bongo']",8,1
"['7 Compasses', 'Defeat Nabooru-Knuckle']",7,1
"['7 Compasses', 'Defeat a Skull Kid']",10,4
"['7 Compasses', 'Desert Colossus HP']",6,0
"['7 Compasses', 'Dins Fire']",21,7
"['7 Compasses', 'Double Defense']",7,3
"['7 Compasses', 'Double Magic']",7,2
"['7 Compasses', 'Exactly 30 Deku Sticks']",7,1
"['7 Compasses', 'Fire Arrows']",7,2
"['7 Compasses', 'Fire Temple Boss Key']",6,1
"['7 Compasses', 'Forest Medallion']",8,2
"['7 Compasses', 'Goron Bracelet']",14,3
"['7 Compasses', 'Goron Tunic']",7,2
"['7 Compasses', 'Green Gauntlets']",20,5
"['7 Compasses', 'Ice Arrows']",6,3
"['7 Compasses', 'Lens of Truth']",6,4
"['7 Compasses', 'Light Arrows']",11,4
"['7 Compasses', 'Map & Compass in Bottom of the Well']",7,2
"['7 Compasses', 'Map & Compass in Water Temple']",6,3
"['7 Compasses', 'Minuet of Forest']",10,4
"['7 Compasses', 'Mirror Shield']",8,1
"['7 Compasses', 'Nayrus Love']",8,5
"['7 Compasses', 'Obtain all 5 Small Keys in Shadow Temple']",15,10
"['7 Compasses', 'Open 2 Boss Key Doors']",13,8
"['7 Compasses', 'Open 3 Boss Key Doors']",16,4
"['7 Compasses', 'Open 3 Gold Rupee Chests']",7,2
"['7 Compasses', 'Open 5 Gold Rupee Chests']",6,4
"['7 Compasses', 'Open the Final Door of Fire Trial']",8,1
"['7 Compasses', 'Open the Final Door of Spirit Trial']",9,1
"['7 Compasses', 'Plant 5 Magic Beans']",6,1
"['7 Compasses', 'Quiver (50)']",17,4
"['7 Compasses', 'Sarias Song']",7,5
"['7 Compasses', 'Silver Gauntlets']",7,7
"['7 Different Bottled Contents', 'All 3 Elemental Arrows']",13,1
"['7 Different Bottled Contents', 'Open All 6 Gold Rupee Chests']",6,1
"['7 Different Unused Keys in Gerudo Training Grounds', '7 Maps']",6,0
"['7 Different Unused Keys in Gerudo Training Grounds', '8 Hearts (no duping)']",7,4
"['7 Different Unused Keys in Gerudo Training Grounds', 'All 3 Elemental Arrows']",11,2
"['7 Different Unused Keys in Gerudo Training Grounds', 'All 4 Market area Skulltulas']",10,3
"['7 Different Unused Keys in Gerudo Training Grounds', 'All 5 Skulltulas in Water Temple']",8,3
"['7 Different Unused Keys in Gerudo Training Grounds', 'Beat the Fire Temple']",7,0
"['7 Different Unused Keys in Gerudo Training Grounds', 'Beat the Spirit Temple']",14,2
"['7 Different Unused Keys in Gerudo Training Grounds', 'Both Rusty Switches in Spirit Temple']",16,1
"['7 Different Unused Keys in Gerudo Training Grounds', 'Clear 10 Silver Rupee Rooms']",8,0
"['7 Different Unused Keys in Gerudo Training Grounds', 'Defeat Twinrova']",7,4
"['7 Different Unused Keys in Gerudo Training Grounds', 'Defeat Volvagia']",6,3
"['7 Different Unused Keys in Gerudo Training Grounds', 'Dins Fire']",11,2
"['7 Different Unused Keys in Gerudo Training Grounds', 'Exactly 20 Deku Sticks']",6,1
"['7 Different Unused Keys in Gerudo Training Grounds', 'Goron Bracelet']",10,4
"['7 Different Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",17,1
"['7 Different Unused Keys in Gerudo Training Grounds', 'Map & Compass in Bottom of the Well']",7,2
"['7 Different Unused Keys in Gerudo Training Grounds', 'Minuet of Forest']",6,1
"['7 Different Unused Keys in Gerudo Training Grounds', 'Open All 6 Gold Rupee Chests']",6,1
"['7 Different Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Shadow Trial']",6,0
"['7 Different Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Water Trial']",7,0
"['7 Different Unused Keys in Gerudo Training Grounds', 'Two Fairy Spells']",8,4
"['7 Hearts (no duping)', 'All 3 Elemental Arrows']",15,4
"['7 Hearts (no duping)', 'Both Rusty Switches in Spirit Temple']",9,3
"['7 Hearts (no duping)', 'Clear 10 Silver Rupee Rooms']",9,0
"['7 Hearts (no duping)', 'Green Gauntlets']",9,0
"['7 Hearts (no duping)', 'Map & Compass in Spirit Temple']",8,5
"['7 Hearts (no duping)', 'Obtain all 5 Small Keys in Shadow Temple']",8,3
"['7 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",6,3
"['7 Hearts (no duping)', 'Open All 6 Gold Rupee Chests']",7,1
"['7 Magic Beans', 'Defeat Twinrova']",6,1
"['7 Magic Beans', 'Green Gauntlets']",6,0
"['7 Maps', '8 Different Unused Keys in Gerudo Training Grounds']",6,1
"['7 Maps', '9 Hearts (no duping)']",15,5
"['7 Maps', '9 Songs']",6,6
"['7 Maps', 'All 4 Market area Skulltulas']",6,1
"['7 Maps', 'All 4 Skulltulas in Jabu-Jabu']",9,1
"['7 Maps', 'Beat the Spirit Temple']",17,2
"['7 Maps', 'Bolero of Fire']",7,3
"['7 Maps', 'Defeat 4 Different Iron Knuckles']",11,7
"['7 Maps', 'Defeat Twinrova']",13,1
"['7 Maps', 'Double Defense']",7,0
"['7 Maps', 'Exactly 30 Deku Sticks']",8,1
"['7 Maps', 'Fire Arrows']",6,1
"['7 Maps', 'Map & Compass in Forest Temple']",6,1
"['7 Maps', 'Obtain all 8 Small Keys in Fire Temple']",6,0
"['7 Maps', 'Sarias Song']",8,4
"['7 Maps', 'Shadow Temple Boss Key']",6,1
"['7 Songs', '9 Hearts (no duping)']",9,13
"['7 Songs', 'All 3 Elemental Arrows']",10,2
"['7 Songs', 'Beat the Spirit Temple']",6,2
"['7 Songs', 'Bolero of Fire']",6,1
"['7 Songs', 'Clear 10 Silver Rupee Rooms']",10,2
"['7 Songs', 'Dins Fire']",7,5
"['7 Songs', 'Goron Bracelet']",9,2
"['7 Songs', 'Green Gauntlets']",7,1
"['8 Different Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)']",6,0
"['8 Different Unused Keys in Gerudo Training Grounds', 'Both Rusty Switches in Spirit Temple']",7,0
"['8 Different Unused Keys in Gerudo Training Grounds', 'Clear 10 Silver Rupee Rooms']",11,1
"['8 Different Unused Keys in Gerudo Training Grounds', 'Defeat Twinrova']",6,3
"['8 Different Unused Keys in Gerudo Training Grounds', 'Exactly 30 Deku Sticks']",7,1
"['8 Different Unused Keys in Gerudo Training Grounds', 'Free all 9 Gorons in Fire Temple']",7,2
"['8 Different Unused Keys in Gerudo Training Grounds', 'Goron Bracelet']",6,0
"['8 Different Unused Keys in Gerudo Training Grounds', 'Green Gauntlets']",11,1
"['8 Different Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Shadow Trial']",6,0
"['8 Different Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Water Trial']",7,1
"['8 Hearts (no duping)', '8 Songs']",6,6
"['8 Hearts (no duping)', '9 Songs']",7,2
"['8 Hearts (no duping)', 'All 3 Elemental Arrows']",25,8
"['8 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well']",8,2
"['8 Hearts (no duping)', 'All 4 Gerudo Valley area Skulltulas']",6,1
"['8 Hearts (no duping)', 'All 5 Lake Hylia Skulltulas']",7,0
"['8 Hearts (no duping)', 'All 5 Skulltulas in Fire Temple']",7,3
"['8 Hearts (no duping)', 'All 8 Death Mountain area Skulltulas']",8,5
"['8 Hearts (no duping)', 'All 8 Zoras Domain area Skulltulas']",8,4
"['8 Hearts (no duping)', 'Blue Gauntlets']",7,3
"['8 Hearts (no duping)', 'Bomb Bag (30)']",8,0
"['8 Hearts (no duping)', 'Both HPs in Death Mountain Crater']",6,8
"['8 Hearts (no duping)', 'Both Hyrule Field area Skulltulas']",6,1
"['8 Hearts (no duping)', 'Both Rusty Switches in Spirit Temple']",33,5
"['8 Hearts (no duping)', 'Bottled Fairy']",7,1
"['8 Hearts (no duping)', 'Bronze Gauntlets']",9,2
"['8 Hearts (no duping)', 'Bullet Bag (50)']",6,1
"['8 Hearts (no duping)', 'Clear 10 Silver Rupee Rooms']",20,8
"['8 Hearts (no duping)', 'Clear 4 Silver Rupee Rooms']",6,1
"['8 Hearts (no duping)', 'Defeat Big Octo']",7,7
"['8 Hearts (no duping)', 'Defeat Twinrova']",6,1
"['8 Hearts (no duping)', 'Defeat a Skull Kid']",6,3
"['8 Hearts (no duping)', 'Defeat all Lizalfos in Dodongos Cavern']",7,2
"['8 Hearts (no duping)', 'Exactly 30 Deku Sticks']",6,5
"['8 Hearts (no duping)', 'Fire Temple Boss Key']",9,4
"['8 Hearts (no duping)', 'Forest Medallion']",8,1
"['8 Hearts (no duping)', 'Ganons Castle Boss Key']",6,2
"['8 Hearts (no duping)', 'Get Bombchu chest in Spirit Temple']",6,1
"['8 Hearts (no duping)', 'Giants Wallet']",6,3
"['8 Hearts (no duping)', 'Golden Gauntlets']",8,3
"['8 Hearts (no duping)', 'Goron Tunic']",12,8
"['8 Hearts (no duping)', 'Light Arrows']",6,4
"['8 Hearts (no duping)', 'Map & Compass in Bottom of the Well']",6,4
"['8 Hearts (no duping)', 'Map & Compass in Dodongos Cavern']",8,6
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple']",13,4
"['8 Hearts (no duping)', 'Minuet of Forest']",7,3
"['8 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple']",7,3
"['8 Hearts (no duping)', 'Open 2 Boss Key Doors']",6,3
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",8,6
"['8 Hearts (no duping)', 'Open All 6 Gold Rupee Chests']",17,3
"['8 Hearts (no duping)', 'Open the Final Door of Fire Trial']",7,1
"['8 Hearts (no duping)', 'Silver Gauntlets']",7,5
"['8 Hearts (no duping)', 'Silver Scale']",7,2
"['8 Hearts (no duping)', 'Two Fairy Spells']",7,2
"['8 Songs', 'All 3 Elemental Arrows']",8,0
"['8 Songs', 'Beat the Spirit Temple']",9,2
"['8 Songs', 'Clear 10 Silver Rupee Rooms']",8,1
"['8 Songs', 'Defeat Twinrova']",8,0
"['8 Songs', 'Dins Fire']",8,0
"['8 Songs', 'Ganons Castle Boss Key']",6,4
"['8 Songs', 'Goron Bracelet']",6,0
"['8 Songs', 'Green Gauntlets']",8,1
"['8 Songs', 'Open All 6 Gold Rupee Chests']",11,1
"['8 Songs', 'Quiver (50)']",6,2
"['9 Hearts (no duping)', '9 Songs']",9,4
"['9 Hearts (no duping)', 'All 3 Elemental Arrows']",7,4
"['9 Hearts (no duping)', 'All 3 Kokiri Forest area Skulltulas']",6,1
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well']",7,3
"['9 Hearts (no duping)', 'All 4 Skulltulas in Deku Tree']",7,0
"['9 Hearts (no duping)', 'All 4 Wasteland/ Colossus area Skulltulas']",7,1
"['9 Hearts (no duping)', 'All 5 Skulltulas in Fire Temple']",10,3
"['9 Hearts (no duping)', 'All 5 Skulltulas in Forest Temple']",8,3
"['9 Hearts (no duping)', 'All 5 Skulltulas in Shadow Temple']",6,5
"['9 Hearts (no duping)', 'All 5 Skulltulas in Spirit Temple']",11,2
"['9 Hearts (no duping)', 'All 5 Skulltulas in Water Temple']",9,4
"['9 Hearts (no duping)', 'All 8 Kakariko area Skulltulas']",6,1
"['9 Hearts (no duping)', 'Beat the Fire Temple']",9,6
"['9 Hearts (no duping)', 'Blue Potion']",8,4
"['9 Hearts (no duping)', 'Bolero of Fire']",7,1
"['9 Hearts (no duping)', 'Bomb Bag (30)']",9,2
"['9 Hearts (no duping)', 'Bottled Fairy']",7,4
"['9 Hearts (no duping)', 'Bullet Bag (50)']",15,5
"['9 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms']",6,0
"['9 Hearts (no duping)', 'Cow in House']",6,1
"['9 Hearts (no duping)', 'Defeat 4 Different Iron Knuckles']",7,1
"['9 Hearts (no duping)', 'Defeat Dark Link']",7,4
"['9 Hearts (no duping)', 'Defeat Nabooru-Knuckle']",6,2
"['9 Hearts (no duping)', 'Defeat Volvagia']",10,6
"['9 Hearts (no duping)', 'Double Magic']",7,3
"['9 Hearts (no duping)', 'Eponas Song']",10,2
"['9 Hearts (no duping)', 'Exactly 20 Deku Sticks']",10,4
"['9 Hearts (no duping)', 'Exactly 30 Deku Sticks']",14,6
"['9 Hearts (no duping)', 'Fairy Bow']",6,1
"['9 Hearts (no duping)', 'Farores Wind']",8,4
"['9 Hearts (no duping)', 'Fire Arrows']",10,2
"['9 Hearts (no duping)', 'Fire Medallion']",6,2
"['9 Hearts (no duping)', 'Fire Temple Boss Key']",14,8
"['9 Hearts (no duping)', 'Forest Medallion']",7,2
"['9 Hearts (no duping)', 'Forest Temple Boss Key']",8,2
"['9 Hearts (no duping)', 'Free all 9 Gorons in Fire Temple']",7,1
"['9 Hearts (no duping)', 'Ganons Castle Boss Key']",12,5
"['9 Hearts (no duping)', 'Gerudos Card']",12,5
"['9 Hearts (no duping)', 'Get Bombchu chest in Spirit Temple']",7,1
"['9 Hearts (no duping)', 'Goron Bracelet']",11,0
"['9 Hearts (no duping)', 'Goron Tunic']",6,0
"['9 Hearts (no duping)', 'Green Gauntlets']",14,0
"['9 Hearts (no duping)', 'Ice Arrows']",6,3
"['9 Hearts (no duping)', 'Keaton Mask']",6,1
"['9 Hearts (no duping)', 'Lens of Truth']",10,4
"['9 Hearts (no duping)', 'Light Arrows']",10,4
"['9 Hearts (no duping)', 'Lon Lon Ranch HP']",7,1
"['9 Hearts (no duping)', 'Map & Compass in Bottom of the Well']",6,2
"['9 Hearts (no duping)', 'Map & Compass in Fire Temple']",6,2
"['9 Hearts (no duping)', 'Map & Compass in Forest Temple']",8,6
"['9 Hearts (no duping)', 'Map & Compass in Jabu-Jabu']",9,2
"['9 Hearts (no duping)', 'Map & Compass in Spirit Temple']",7,3
"['9 Hearts (no duping)', 'Megaton Hammer']",10,4
"['9 Hearts (no duping)', 'Minuet of Forest']",7,1
"['9 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple']",6,1
"['9 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple']",11,1
"['9 Hearts (no duping)', 'Open 3 Boss Key Doors']",13,3
"['9 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",12,6
"['9 Hearts (no duping)', 'Open the Final Door of Shadow Trial']",6,2
"['9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",15,4
"['9 Hearts (no duping)', 'Open the Final Door of Water Trial']",7,1
"['9 Hearts (no duping)', 'Quiver (40)']",10,7
"['9 Hearts (no duping)', 'Quiver (50)']",8,1
"['9 Hearts (no duping)', 'Requiem of Spirit']",6,4
"['9 Hearts (no duping)', 'Rutos Letter']",7,5
"['9 Hearts (no duping)', 'Sarias Song']",6,1
"['9 Hearts (no duping)', 'Silver Gauntlets']",11,8
"['9 Hearts (no duping)', 'Silver Scale']",14,6
"['9 Hearts (no duping)', 'Spirit Temple Boss Key']",7,4
"['9 Hearts (no duping)', 'Stone of Agony']",7,0
"['9 Hearts (no duping)', 'Two Fairy Spells']",15,18
"['9 Hearts (no duping)', 'Water Medallion']",6,0
"['9 Hearts (no duping)', 'Zora Tunic']",9,14
"['9 Songs', 'All 3 Elemental Arrows']",8,1
"['9 Songs', 'Both Rusty Switches in Spirit Temple']",9,4
"['9 Songs', 'Clear 10 Silver Rupee Rooms']",7,1
"['9 Songs', 'Defeat 4 Different Iron Knuckles']",8,4
"['9 Songs', 'Defeat Twinrova']",7,2
"['9 Songs', 'Dins Fire']",8,2
"['9 Songs', 'Green Gauntlets']",6,5
"['All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas']",12,2
"['All 3 Elemental Arrows', 'All 3 Skulltulas in Bottom of the Well']",19,1
"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern']",10,3
"['All 3 Elemental Arrows', 'All 4 Adult Zoras Domain area Skulltulas']",9,4
"['All 3 Elemental Arrows', 'All 4 Child Zoras Domain area Skulltulas']",12,2
"['All 3 Elemental Arrows', 'All 4 Gerudo Valley area Skulltulas']",13,1
"['All 3 Elemental Arrows', 'All 4 Lon Lon Ranch area Skulltulas']",7,0
"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas']",7,4
"['All 3 Elemental Arrows', 'All 4 Market area Skulltulas']",25,10
"['All 3 Elemental Arrows', 'All 4 Skulltulas in Deku Tree']",8,0
"['All 3 Elemental Arrows', 'All 4 Skulltulas in Jabu-Jabu']",13,3
"['All 3 Elemental Arrows', 'All 4 Wasteland/ Colossus area Skulltulas']",13,0
"['All 3 Elemental Arrows', 'All 5 Lake Hylia Skulltulas']",29,7
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Dodongos Cavern']",13,3
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple']",31,3
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Forest Temple']",15,5
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Shadow Temple']",8,4
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Spirit Temple']",21,7
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Water Temple']",11,1
"['All 3 Elemental Arrows', 'All 8 Death Mountain area Skulltulas']",17,2
"['All 3 Elemental Arrows', 'All 8 Kakariko area Skulltulas']",6,0
"['All 3 Elemental Arrows', 'All 8 Zoras Domain area Skulltulas']",26,9
"['All 3 Elemental Arrows', 'Beat Dodongos Cavern']",13,2
"['All 3 Elemental Arrows', 'Beat Jabu-Jabus Belly']",11,1
"['All 3 Elemental Arrows', 'Beat the Fire Temple']",18,3
"['All 3 Elemental Arrows', 'Beat the Shadow Temple']",11,3
"['All 3 Elemental Arrows', 'Beat the Water Temple']",9,2
"['All 3 Elemental Arrows', 'Blue Fire']",9,0
"['All 3 Elemental Arrows', 'Blue Gauntlets']",10,1
"['All 3 Elemental Arrows', 'Blue Potion']",9,1
"['All 3 Elemental Arrows', 'Bolero of Fire']",16,2
"['All 3 Elemental Arrows', 'Bomb Bag (30)']",16,0
"['All 3 Elemental Arrows', 'Both Gerudo Valley HPs']",12,2
"['All 3 Elemental Arrows', 'Both Gerudos Fortress area Skulltulas']",10,2
"['All 3 Elemental Arrows', 'Both HPs in Death Mountain Crater']",11,3
"['All 3 Elemental Arrows', 'Both HPs in Lost Woods']",10,1
"['All 3 Elemental Arrows', 'Both Hyrule Field area Skulltulas']",7,0
"['All 3 Elemental Arrows', 'Bottled Fairy']",9,3
"['All 3 Elemental Arrows', 'Bronze Gauntlets']",12,0
"['All 3 Elemental Arrows', 'Bullet Bag (40)']",7,0
"['All 3 Elemental Arrows', 'Bullet Bag (50)']",23,4
"['All 3 Elemental Arrows', 'Clear 4 Silver Rupee Rooms']",7,2
"['All 3 Elemental Arrows', 'Clear 8 Silver Rupee Rooms']",20,2
"['All 3 Elemental Arrows', 'Cow in House']",14,1
"['All 3 Elemental Arrows', 'Defeat 4 Different Iron Knuckles']",12,3
"['All 3 Elemental Arrows', 'Defeat Barinade']",13,2
