goal combination,count,pick count
"['8 Hearts (no duping)', 'Ice Arrows']",8,6
"['8 Hearts (no duping)', 'Keaton Mask']",7,0
"['8 Hearts (no duping)', 'Lens of Truth']",11,1
"['8 Hearts (no duping)', 'Light Arrows']",9,5
"['8 Hearts (no duping)', 'Lon Lon Ranch HP']",10,4
"['8 Hearts (no duping)', 'Longshot']",12,3
"['8 Hearts (no duping)', 'Map & Compass in Bottom of the Well']",8,1
"['8 Hearts (no duping)', 'Map & Compass in Deku Tree']",6,3
"['8 Hearts (no duping)', 'Map & Compass in Dodongos Cavern']",9,2
"['8 Hearts (no duping)', 'Map & Compass in Fire Temple']",8,0
"['8 Hearts (no duping)', 'Map & Compass in Forest Temple']",12,6
"['8 Hearts (no duping)', 'Map & Compass in Jabu-Jabu']",8,3
"['8 Hearts (no duping)', 'Map & Compass in Shadow Temple']",9,5
"['8 Hearts (no duping)', 'Map & Compass in Spirit Temple']",26,9
"['8 Hearts (no duping)', 'Map & Compass in Water Temple']",9,6
"['8 Hearts (no duping)', 'Megaton Hammer']",9,3
"['8 Hearts (no duping)', 'Milk']",6,3
"['8 Hearts (no duping)', 'Minuet of Forest']",14,7
"['8 Hearts (no duping)', 'Mirror Shield']",15,4
"['8 Hearts (no duping)', 'Nayrus Love']",10,4
"['8 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple']",13,7
"['8 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple']",25,11
"['8 Hearts (no duping)', 'Open 2 Boss Key Doors']",10,6
"['8 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",27,12
"['8 Hearts (no duping)', 'Open 5 Gold Rupee Chests']",13,5
"['8 Hearts (no duping)', 'Open 50 Rupee chest in Wasteland']",9,1
"['8 Hearts (no duping)', 'Open All 6 Gold Rupee Chests']",45,15
"['8 Hearts (no duping)', 'Open the Final Door of Fire Trial']",13,2
"['8 Hearts (no duping)', 'Open the Final Door of Light Trial']",18,8
"['8 Hearts (no duping)', 'Plant 5 Magic Beans']",10,1
"['8 Hearts (no duping)', 'Plant bean in Death Mountain Crater']",10,2
"['8 Hearts (no duping)', 'Quiver (40)']",23,5
"['8 Hearts (no duping)', 'Requiem of Spirit']",8,4
"['8 Hearts (no duping)', 'Sarias Song']",13,2
"['8 Hearts (no duping)', 'Silver Gauntlets']",17,4
"['8 Hearts (no duping)', 'Silver Scale']",26,9
"['8 Hearts (no duping)', 'Spirit Temple Boss Key']",13,6
"['8 Hearts (no duping)', 'Stone of Agony']",7,0
"['8 Hearts (no duping)', 'Two Fairy Spells']",9,2
"['8 Hearts (no duping)', 'Win Bombchu Bowling Prize']",6,1
"['8 Hearts (no duping)', 'Zora Tunic']",6,4
"['8 Songs', '9 Hearts (no duping)']",14,4
"['8 Songs', 'All 3 Elemental Arrows']",11,4
"['8 Songs', 'All 3 Skulltulas in Bottom of the Well']",9,3
"['8 Songs', 'All 5 Lake Hylia Skulltulas']",6,3
"['8 Songs', 'All 5 Skulltulas in Water Temple']",6,2
"['8 Songs', 'Beat the Spirit Temple']",15,4
"['8 Songs', 'Both HPs in Death Mountain Crater']",6,2
"['8 Songs', 'Both HPs in Lost Woods']",8,6
"['8 Songs', 'Both Rusty Switches in Spirit Temple']",10,5
"['8 Songs', 'Clear 8 Silver Rupee Rooms']",10,4
"['8 Songs', 'Defeat Meg (purple Poe)']",12,3
"['8 Songs', 'Defeat Twinrova']",15,5
"['8 Songs', 'Defeat Volvagia']",7,1
"['8 Songs', 'Dins Fire']",7,6
"['8 Songs', 'Exactly 30 Deku Sticks']",9,3
"['8 Songs', 'Fire Temple Boss Key']",6,0
"['8 Songs', 'Goron Bracelet']",15,1
"['8 Songs', 'Goron Tunic']",7,3
"['8 Songs', 'Green Gauntlets']",12,1
"['8 Songs', 'Obtain all 5 Small Keys in Shadow Temple']",7,5
"['8 Songs', 'Open 3 Boss Key Doors']",8,1
"['8 Songs', 'Open All 6 Gold Rupee Chests']",13,8
"['8 Songs', 'Silver Scale']",6,0
"['9 Hearts (no duping)', '9 Songs']",20,6
"['9 Hearts (no duping)', 'All 3 Elemental Arrows']",9,3
"['9 Hearts (no duping)', 'All 3 Skulltulas in Bottom of the Well']",21,3
"['9 Hearts (no duping)', 'All 3 Skulltulas in Ice Cavern']",9,5
"['9 Hearts (no duping)', 'All 4 Child Skulltulas in Zoras Domain Area']",17,2
"['9 Hearts (no duping)', 'All 4 Gerudo Valley area Skulltulas']",8,0
"['9 Hearts (no duping)', 'All 4 Lon Lon Ranch area Skulltulas']",10,0
"['9 Hearts (no duping)', 'All 4 Lost Woods area Skulltulas']",12,3
"['9 Hearts (no duping)', 'All 4 Market area Skulltulas']",23,8
"['9 Hearts (no duping)', 'All 4 Skulltulas in Deku Tree']",7,4
"['9 Hearts (no duping)', 'All 4 Skulltulas in Jabu-Jabu']",8,3
"['9 Hearts (no duping)', 'All 4 Wasteland/ Colossus area Skulltulas']",18,0
"['9 Hearts (no duping)', 'All 5 Lake Hylia Skulltulas']",8,4
"['9 Hearts (no duping)', 'All 5 Skulltulas in Dodongos Cavern']",8,1
"['9 Hearts (no duping)', 'All 5 Skulltulas in Fire Temple']",17,5
"['9 Hearts (no duping)', 'All 5 Skulltulas in Forest Temple']",13,5
"['9 Hearts (no duping)', 'All 5 Skulltulas in Shadow Temple']",12,4
"['9 Hearts (no duping)', 'All 5 Skulltulas in Spirit Temple']",20,9
"['9 Hearts (no duping)', 'All 5 Skulltulas in Water Temple']",20,5
"['9 Hearts (no duping)', 'All 8 Death Mountain area Skulltulas']",7,1
"['9 Hearts (no duping)', 'All 8 Kakariko area Skulltulas']",9,1
"['9 Hearts (no duping)', 'All 8 Zoras Domain area Skulltulas']",14,3
"['9 Hearts (no duping)', 'Beat the Fire Temple']",10,3
"['9 Hearts (no duping)', 'Beat the Shadow Temple']",6,3
"['9 Hearts (no duping)', 'Beat the Water Temple']",11,2
"['9 Hearts (no duping)', 'Blue Fire']",11,1
"['9 Hearts (no duping)', 'Blue Gauntlets']",11,2
"['9 Hearts (no duping)', 'Blue Potion']",12,3
"['9 Hearts (no duping)', 'Bolero of Fire']",19,6
"['9 Hearts (no duping)', 'Bomb Bag (30)']",16,3
"['9 Hearts (no duping)', 'Boomerang']",10,8
"['9 Hearts (no duping)', 'Both Gerudos Fortress area Skulltulas']",8,1
"['9 Hearts (no duping)', 'Both HPs in Death Mountain Crater']",14,4
"['9 Hearts (no duping)', 'Bottled Fairy']",10,3
"['9 Hearts (no duping)', 'Bronze Gauntlets']",11,0
"['9 Hearts (no duping)', 'Bullet Bag (40)']",6,2
"['9 Hearts (no duping)', 'Bullet Bag (50)']",20,10
"['9 Hearts (no duping)', 'Clear 4 Silver Rupee Rooms']",11,3
"['9 Hearts (no duping)', 'Clear 8 Silver Rupee Rooms']",17,4
"['9 Hearts (no duping)', 'Defeat 4 Different Iron Knuckles']",13,5
"['9 Hearts (no duping)', 'Defeat Amy (Green Poe)']",10,4
"['9 Hearts (no duping)', 'Defeat Big Octo']",8,1
"['9 Hearts (no duping)', 'Defeat Dark Link']",10,1
"['9 Hearts (no duping)', 'Defeat King Dodongo']",8,0
"['9 Hearts (no duping)', 'Defeat Meg (purple Poe)']",20,7
"['9 Hearts (no duping)', 'Defeat Nabooru-Knuckle']",9,3
"['9 Hearts (no duping)', 'Defeat Volvagia']",15,4
"['9 Hearts (no duping)', 'Defeat a Skull Kid']",21,5
"['9 Hearts (no duping)', 'Defeat a White Wolfos']",8,6
"['9 Hearts (no duping)', 'Defeat all Lizalfos in Dodongos Cavern']",6,2
"['9 Hearts (no duping)', 'Defeat both Flare Dancers']",8,2
"['9 Hearts (no duping)', 'Desert Colossus HP']",9,2
"['9 Hearts (no duping)', 'Dins Fire']",20,2
"['9 Hearts (no duping)', 'Double Defense']",15,3
"['9 Hearts (no duping)', 'Double Magic']",11,1
"['9 Hearts (no duping)', 'Eponas Song']",15,1
"['9 Hearts (no duping)', 'Exactly 20 Deku Sticks']",13,4
"['9 Hearts (no duping)', 'Exactly 30 Deku Sticks']",23,7
"['9 Hearts (no duping)', 'Fairy Bow']",8,2
"['9 Hearts (no duping)', 'Fairy Slingshot']",10,9
"['9 Hearts (no duping)', 'Farores Wind']",9,5
"['9 Hearts (no duping)', 'Fire Arrows']",13,2
"['9 Hearts (no duping)', 'Fire Medallion']",8,2
"['9 Hearts (no duping)', 'Fire Temple Boss Key']",29,9
"['9 Hearts (no duping)', 'Forest Medallion']",11,3
"['9 Hearts (no duping)', 'Forest Temple Boss Key']",16,12
"['9 Hearts (no duping)', 'Free all 9 Gorons in Fire Temple']",23,8
"['9 Hearts (no duping)', 'Ganons Castle Boss Key']",17,4
"['9 Hearts (no duping)', 'Gerudos Card']",12,1
"['9 Hearts (no duping)', 'Get Bombchu chest in Spirit Temple']",17,6
"['9 Hearts (no duping)', 'Giants Knife']",13,10
"['9 Hearts (no duping)', 'Giants Wallet']",6,1
"['9 Hearts (no duping)', 'Golden Gauntlets']",8,1
"['9 Hearts (no duping)', 'Goron Bracelet']",21,3
"['9 Hearts (no duping)', 'Goron Tunic']",22,3
"['9 Hearts (no duping)', 'Green Gauntlets']",26,4
"['9 Hearts (no duping)', 'Ice Arrows']",10,2
"['9 Hearts (no duping)', 'Iron Boots']",7,0
"['9 Hearts (no duping)', 'Lens of Truth']",8,0
"['9 Hearts (no duping)', 'Light Arrows']",22,1
"['9 Hearts (no duping)', 'Lon Lon Ranch HP']",10,1
"['9 Hearts (no duping)', 'Longshot']",11,1
"['9 Hearts (no duping)', 'Map & Compass in Bottom of the Well']",11,5
"['9 Hearts (no duping)', 'Map & Compass in Deku Tree']",10,7
"['9 Hearts (no duping)', 'Map & Compass in Dodongos Cavern']",7,3
"['9 Hearts (no duping)', 'Map & Compass in Fire Temple']",10,8
"['9 Hearts (no duping)', 'Map & Compass in Forest Temple']",7,2
"['9 Hearts (no duping)', 'Map & Compass in Ice Cavern']",8,5
"['9 Hearts (no duping)', 'Map & Compass in Jabu-Jabu']",12,4
"['9 Hearts (no duping)', 'Map & Compass in Shadow Temple']",12,4
"['9 Hearts (no duping)', 'Map & Compass in Spirit Temple']",17,6
"['9 Hearts (no duping)', 'Map & Compass in Water Temple']",8,3
"['9 Hearts (no duping)', 'Megaton Hammer']",18,5
"['9 Hearts (no duping)', 'Minuet of Forest']",10,3
"['9 Hearts (no duping)', 'Mirror Shield']",21,0
"['9 Hearts (no duping)', 'Nayrus Love']",16,4
"['9 Hearts (no duping)', 'Obtain all 5 Small Keys in Forest Temple']",11,3
"['9 Hearts (no duping)', 'Obtain all 5 Small Keys in Shadow Temple']",14,2
"['9 Hearts (no duping)', 'Obtain all 8 Small Keys in Fire Temple']",21,12
"['9 Hearts (no duping)', 'Open 2 Boss Key Doors']",13,0
"['9 Hearts (no duping)', 'Open 3 Boss Key Doors']",43,12
"['9 Hearts (no duping)', 'Open 3 Gold Rupee Chests']",22,8
"['9 Hearts (no duping)', 'Open 5 Gold Rupee Chests']",15,3
"['9 Hearts (no duping)', 'Open 50 Rupee chest in Wasteland']",7,0
"['9 Hearts (no duping)', 'Open the Final Door of Fire Trial']",6,1
"['9 Hearts (no duping)', 'Open the Final Door of Light Trial']",18,7
"['9 Hearts (no duping)', 'Open the Final Door of Shadow Trial']",13,0
"['9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",18,5
"['9 Hearts (no duping)', 'Open the Final Door of Water Trial']",14,2
"['9 Hearts (no duping)', 'Plant 5 Magic Beans']",11,1
"['9 Hearts (no duping)', 'Plant bean in Death Mountain Crater']",8,1
"['9 Hearts (no duping)', 'Quiver (40)']",24,6
"['9 Hearts (no duping)', 'Quiver (50)']",23,0
"['9 Hearts (no duping)', 'Requiem of Spirit']",8,6
"['9 Hearts (no duping)', 'Rutos Letter']",7,2
"['9 Hearts (no duping)', 'Sarias Song']",9,1
"['9 Hearts (no duping)', 'Shadow Temple Boss Key']",10,3
"['9 Hearts (no duping)', 'Silver Gauntlets']",17,12
"['9 Hearts (no duping)', 'Silver Scale']",38,15
"['9 Hearts (no duping)', 'Spirit Temple Boss Key']",14,0
"['9 Hearts (no duping)', 'Stone of Agony']",8,2
"['9 Hearts (no duping)', 'Two Fairy Spells']",38,16
"['9 Hearts (no duping)', 'Water Medallion']",9,2
"['9 Hearts (no duping)', 'Water Temple Boss Key']",8,2
"['9 Hearts (no duping)', 'Win Bombchu Bowling Prize']",7,0
"['9 Hearts (no duping)', 'Zora Tunic']",10,1
"['9 Songs', 'All 3 Elemental Arrows']",17,3
"['9 Songs', 'All 3 Skulltulas in Bottom of the Well']",7,0
"['9 Songs', 'All 4 Child Skulltulas in Zoras Domain Area']",6,2
"['9 Songs', 'All 4 Market area Skulltulas']",10,1
"['9 Songs', 'All 5 Lake Hylia Skulltulas']",7,1
"['9 Songs', 'All 5 Skulltulas in Dodongos Cavern']",8,1
"['9 Songs', 'All 5 Skulltulas in Forest Temple']",6,2
"['9 Songs', 'All 5 Skulltulas in Water Temple']",6,1
"['9 Songs', 'Beat the Spirit Temple']",23,5
"['9 Songs', 'Both Gerudos Fortress area Skulltulas']",6,1
"['9 Songs', 'Both HPs in Lost Woods']",16,3
"['9 Songs', 'Both Rusty Switches in Spirit Temple']",11,2
"['9 Songs', 'Bottled Fairy']",11,4
"['9 Songs', 'Bullet Bag (50)']",9,4
"['9 Songs', 'Clear 10 Silver Rupee Rooms']",7,2
"['9 Songs', 'Clear 8 Silver Rupee Rooms']",9,6
"['9 Songs', 'Defeat 4 Different Iron Knuckles']",11,7
"['9 Songs', 'Defeat Bongo-Bongo']",6,3
"['9 Songs', 'Defeat Meg (purple Poe)']",14,2
"['9 Songs', 'Defeat Twinrova']",14,1
"['9 Songs', 'Defeat Volvagia']",6,2
"['9 Songs', 'Defeat a Skull Kid']",11,3
"['9 Songs', 'Exactly 20 Deku Sticks']",7,0
"['9 Songs', 'Exactly 30 Deku Sticks']",7,1
"['9 Songs', 'Free all 9 Gorons in Fire Temple']",9,4
"['9 Songs', 'Ganons Castle Boss Key']",7,1
"['9 Songs', 'Goron Bracelet']",11,1
"['9 Songs', 'Goron Tunic']",8,3
"['9 Songs', 'Green Gauntlets']",14,2
"['9 Songs', 'Map & Compass in Bottom of the Well']",7,4
"['9 Songs', 'Map & Compass in Dodongos Cavern']",6,3
"['9 Songs', 'Map & Compass in Spirit Temple']",6,1
"['9 Songs', 'Minuet of Forest']",7,4
"['9 Songs', 'Open 3 Gold Rupee Chests']",8,5
"['9 Songs', 'Open All 6 Gold Rupee Chests']",23,9
"['9 Songs', 'Open the Final Door of Spirit Trial']",7,4
"['9 Songs', 'Open the Final Door of Water Trial']",8,1
"['9 Songs', 'Quiver (40)']",10,5
"['9 Songs', 'Quiver (50)']",15,3
"['9 Songs', 'Silver Scale']",8,3
"['9 Songs', 'Two Fairy Spells']",14,8
"['9 Songs', 'Zora Tunic']",6,1
"['All 3 Elemental Arrows', 'All 3 Kokiri Forest area Skulltulas']",17,5
"['All 3 Elemental Arrows', 'All 3 Skulltulas in Bottom of the Well']",32,7
"['All 3 Elemental Arrows', 'All 3 Skulltulas in Ice Cavern']",17,6
"['All 3 Elemental Arrows', 'All 4 Adult Skulltulas in Zoras Domain Area']",16,1
"['All 3 Elemental Arrows', 'All 4 Child Skulltulas in Zoras Domain Area']",23,2
"['All 3 Elemental Arrows', 'All 4 Gerudo Valley area Skulltulas']",23,1
"['All 3 Elemental Arrows', 'All 4 Lon Lon Ranch area Skulltulas']",13,0
"['All 3 Elemental Arrows', 'All 4 Lost Woods area Skulltulas']",14,3
"['All 3 Elemental Arrows', 'All 4 Market area Skulltulas']",42,6
"['All 3 Elemental Arrows', 'All 4 Skulltulas in Deku Tree']",13,4
"['All 3 Elemental Arrows', 'All 4 Skulltulas in Jabu-Jabu']",22,2
"['All 3 Elemental Arrows', 'All 4 Wasteland/ Colossus area Skulltulas']",26,0
"['All 3 Elemental Arrows', 'All 5 Lake Hylia Skulltulas', 'Defeat Volvagia']",10,2
"['All 3 Elemental Arrows', 'All 5 Lake Hylia Skulltulas']",58,7
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Dodongos Cavern']",18,2
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Fire Temple']",46,15
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Forest Temple']",22,5
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Shadow Temple']",15,4
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Spirit Temple']",27,4
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Water Temple', 'All 8 Zoras Domain area Skulltulas']",7,0
"['All 3 Elemental Arrows', 'All 5 Skulltulas in Water Temple']",43,8
"['All 3 Elemental Arrows', 'All 8 Death Mountain area Skulltulas']",22,2
"['All 3 Elemental Arrows', 'All 8 Kakariko area Skulltulas']",19,1
"['All 3 Elemental Arrows', 'All 8 Zoras Domain area Skulltulas']",40,5
"['All 3 Elemental Arrows', 'Beat Dodongos Cavern']",21,2
"['All 3 Elemental Arrows', 'Beat Jabu-Jabus Belly']",24,5
"['All 3 Elemental Arrows', 'Beat the Deku Tree']",16,4
"['All 3 Elemental Arrows', 'Beat the Fire Temple']",32,7
"['All 3 Elemental Arrows', 'Beat the Forest Temple']",21,1
"['All 3 Elemental Arrows', 'Beat the Shadow Temple']",16,2
"['All 3 Elemental Arrows', 'Beat the Water Temple']",27,11
"['All 3 Elemental Arrows', 'Blue Fire']",23,3
"['All 3 Elemental Arrows', 'Blue Gauntlets', 'Both HPs in Lost Woods']",6,1
"['All 3 Elemental Arrows', 'Blue Gauntlets']",16,1
"['All 3 Elemental Arrows', 'Blue Potion']",14,1
"['All 3 Elemental Arrows', 'Bolero of Fire']",27,1
"['All 3 Elemental Arrows', 'Bomb Bag (30)']",19,3
"['All 3 Elemental Arrows', 'Boomerang']",8,4
"['All 3 Elemental Arrows', 'Both Gerudo Valley HPs']",13,1
"['All 3 Elemental Arrows', 'Both Gerudos Fortress area Skulltulas']",9,0
"['All 3 Elemental Arrows', 'Both HPs in Death Mountain Crater']",37,6
"['All 3 Elemental Arrows', 'Both HPs in Lost Woods', 'Giants Knife']",6,0
"['All 3 Elemental Arrows', 'Both HPs in Lost Woods']",81,4
"['All 3 Elemental Arrows', 'Both Hyrule Field area Skulltulas']",14,2
"['All 3 Elemental Arrows', 'Bottled Fairy']",32,5
"['All 3 Elemental Arrows', 'Bronze Gauntlets']",21,0
"['All 3 Elemental Arrows', 'Bullet Bag (40)']",13,1
"['All 3 Elemental Arrows', 'Bullet Bag (50)']",19,2
"['All 3 Elemental Arrows', 'Clear 4 Silver Rupee Rooms']",17,2
"['All 3 Elemental Arrows', 'Clear 8 Silver Rupee Rooms']",31,6
"['All 3 Elemental Arrows', 'Cow in House']",19,2
"['All 3 Elemental Arrows', 'Defeat 4 Different Iron Knuckles']",20,2
"['All 3 Elemental Arrows', 'Defeat Barinade']",13,3
"['All 3 Elemental Arrows', 'Defeat Big Octo']",11,0
"['All 3 Elemental Arrows', 'Defeat Bongo-Bongo']",14,2
"['All 3 Elemental Arrows', 'Defeat Dark Link']",22,10
"['All 3 Elemental Arrows', 'Defeat King Dodongo']",11,1
"['All 3 Elemental Arrows', 'Defeat Meg (purple Poe)', 'Defeat Volvagia']",6,2
"['All 3 Elemental Arrows', 'Defeat Meg (purple Poe)']",47,8
"['All 3 Elemental Arrows', 'Defeat Morpha']",13,4
"['All 3 Elemental Arrows', 'Defeat Nabooru-Knuckle']",24,4
"['All 3 Elemental Arrows', 'Defeat Phantom Ganon']",19,4
"['All 3 Elemental Arrows', 'Defeat Queen Gohma']",20,5
"['All 3 Elemental Arrows', 'Defeat Volvagia']",66,17
"['All 3 Elemental Arrows', 'Defeat a Skull Kid']",32,9
"['All 3 Elemental Arrows', 'Defeat a White Wolfos']",13,1
"['All 3 Elemental Arrows', 'Defeat all Lizalfos in Dodongos Cavern']",15,4
"['All 3 Elemental Arrows', 'Defeat both Flare Dancers']",14,2
"['All 3 Elemental Arrows', 'Desert Colossus HP']",17,5
"['All 3 Elemental Arrows', 'Dins Fire']",49,10
"['All 3 Elemental Arrows', 'Double Defense']",13,1
"['All 3 Elemental Arrows', 'Double Magic']",7,2
"['All 3 Elemental Arrows', 'Exactly 20 Deku Sticks']",29,4
"['All 3 Elemental Arrows', 'Exactly 30 Deku Sticks']",37,8
"['All 3 Elemental Arrows', 'Fairy Bow']",26,5
"['All 3 Elemental Arrows', 'Fairy Slingshot']",20,5
"['All 3 Elemental Arrows', 'Farores Wind']",17,11
"['All 3 Elemental Arrows', 'Fill all 4 Bottle Slots']",16,4
"['All 3 Elemental Arrows', 'Fire Medallion']",35,3
"['All 3 Elemental Arrows', 'Fire Temple Boss Key']",13,2
"['All 3 Elemental Arrows', 'Forest Temple Boss Key']",31,5
"['All 3 Elemental Arrows', 'Free all 9 Gorons in Fire Temple']",40,7
"['All 3 Elemental Arrows', 'Frogs HP']",20,1
"['All 3 Elemental Arrows', 'Ganons Castle Boss Key']",28,1
"['All 3 Elemental Arrows', 'Gerudos Card']",24,7
"['All 3 Elemental Arrows', 'Get Bombchu chest in Spirit Temple']",24,3
"['All 3 Elemental Arrows', 'Giants Knife']",32,11
"['All 3 Elemental Arrows', 'Giants Wallet']",19,6
"['All 3 Elemental Arrows', 'Golden Gauntlets']",15,5
"['All 3 Elemental Arrows', 'Goron Bracelet']",41,3
"['All 3 Elemental Arrows', 'Goron Tunic']",25,10
"['All 3 Elemental Arrows', 'Green Gauntlets']",66,8
"['All 3 Elemental Arrows', 'Ice Cavern HP']",17,5
"['All 3 Elemental Arrows', 'Iron Boots']",17,6
"['All 3 Elemental Arrows', 'Keaton Mask']",20,0
"['All 3 Elemental Arrows', 'Lens of Truth']",18,1
"['All 3 Elemental Arrows', 'Lon Lon Ranch HP']",21,7
"['All 3 Elemental Arrows', 'Longshot']",15,1
"['All 3 Elemental Arrows', 'Map & Compass in Bottom of the Well']",18,1
"['All 3 Elemental Arrows', 'Map & Compass in Deku Tree']",17,1
"['All 3 Elemental Arrows', 'Map & Compass in Dodongos Cavern']",24,9
"['All 3 Elemental Arrows', 'Map & Compass in Fire Temple']",24,5
"['All 3 Elemental Arrows', 'Map & Compass in Forest Temple']",21,8
"['All 3 Elemental Arrows', 'Map & Compass in Ice Cavern']",18,5
"['All 3 Elemental Arrows', 'Map & Compass in Jabu-Jabu']",25,7
"['All 3 Elemental Arrows', 'Map & Compass in Shadow Temple']",14,1
"['All 3 Elemental Arrows', 'Map & Compass in Water Temple']",15,2
"['All 3 Elemental Arrows', 'Megaton Hammer']",30,4
"['All 3 Elemental Arrows', 'Milk']",12,2
"['All 3 Elemental Arrows', 'Minuet of Forest']",30,6
"['All 3 Elemental Arrows', 'Mirror Shield']",23,1
"['All 3 Elemental Arrows', 'Nayrus Love']",21,7
"['All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Forest Temple']",37,6
"['All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Shadow Temple']",38,13
"['All 3 Elemental Arrows', 'Obtain all 8 Small Keys in Fire Temple']",45,8
"['All 3 Elemental Arrows', 'Open 3 Gold Rupee Chests']",39,13
"['All 3 Elemental Arrows', 'Open 5 Gold Rupee Chests', 'Two Fairy Spells']",7,5
"['All 3 Elemental Arrows', 'Open 5 Gold Rupee Chests']",55,14
"['All 3 Elemental Arrows', 'Open 50 Rupee chest in Wasteland']",12,1
"['All 3 Elemental Arrows', 'Open the Final Door of Fire Trial']",23,4
"['All 3 Elemental Arrows', 'Open the Final Door of Light Trial']",17,4
"['All 3 Elemental Arrows', 'Open the Final Door of Spirit Trial']",10,2
"['All 3 Elemental Arrows', 'Plant 5 Magic Beans']",13,1
"['All 3 Elemental Arrows', 'Plant bean in Death Mountain Crater']",22,2
"['All 3 Elemental Arrows', 'Quiver (40)']",21,5
"['All 3 Elemental Arrows', 'Quiver (50)']",25,3
"['All 3 Elemental Arrows', 'Requiem of Spirit']",12,3
"['All 3 Elemental Arrows', 'Rutos Letter']",18,2
"['All 3 Elemental Arrows', 'Sarias Song']",32,2
"['All 3 Elemental Arrows', 'Shadow Temple Boss Key']",11,1
"['All 3 Elemental Arrows', 'Silver Gauntlets']",31,5
"['All 3 Elemental Arrows', 'Silver Scale']",29,7
"['All 3 Elemental Arrows', 'Stone of Agony']",14,2
"['All 3 Elemental Arrows', 'Two Fairy Spells']",73,29
"['All 3 Elemental Arrows', 'Win Bombchu Bowling Prize']",16,0
"['All 3 Elemental Arrows', 'Zora Tunic']",15,2
"['All 3 Kokiri Forest area Skulltulas', 'All 5 Lake Hylia Skulltulas']",6,3
"['All 3 Kokiri Forest area Skulltulas', 'All 5 Skulltulas in Fire Temple']",6,4
"['All 3 Kokiri Forest area Skulltulas', 'Beat the Spirit Temple']",7,2
"['All 3 Kokiri Forest area Skulltulas', 'Both HPs in Lost Woods']",10,2
"['All 3 Kokiri Forest area Skulltulas', 'Both Rusty Switches in Spirit Temple']",8,3
"['All 3 Kokiri Forest area Skulltulas', 'Clear 10 Silver Rupee Rooms']",8,1
"['All 3 Kokiri Forest area Skulltulas', 'Defeat Meg (purple Poe)']",11,8
"['All 3 Kokiri Forest area Skulltulas', 'Defeat Twinrova']",11,3
"['All 3 Kokiri Forest area Skulltulas', 'Defeat Volvagia']",8,4
"['All 3 Kokiri Forest area Skulltulas', 'Fire Medallion']",6,3
"['All 3 Kokiri Forest area Skulltulas', 'Fire Temple Boss Key']",7,2
"['All 3 Kokiri Forest area Skulltulas', 'Goron Bracelet']",7,3
"['All 3 Kokiri Forest area Skulltulas', 'Green Gauntlets']",13,2
"['All 3 Kokiri Forest area Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",10,5
"['All 3 Kokiri Forest area Skulltulas', 'Open 3 Boss Key Doors']",6,2
"['All 3 Kokiri Forest area Skulltulas', 'Open 5 Gold Rupee Chests']",7,1
"['All 3 Kokiri Forest area Skulltulas', 'Two Fairy Spells']",11,10
"['All 3 Skulltulas in Bottom of the Well', 'All 4 Child Skulltulas in Zoras Domain Area']",6,1
"['All 3 Skulltulas in Bottom of the Well', 'All 4 Market area Skulltulas']",14,3
"['All 3 Skulltulas in Bottom of the Well', 'All 4 Wasteland/ Colossus area Skulltulas']",9,2
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Lake Hylia Skulltulas']",6,0
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Dodongos Cavern']",6,3
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Fire Temple']",12,3
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Forest Temple']",10,1
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Shadow Temple']",10,1
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Spirit Temple']",7,5
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Water Temple']",11,2
"['All 3 Skulltulas in Bottom of the Well', 'All 8 Zoras Domain area Skulltulas']",8,0
"['All 3 Skulltulas in Bottom of the Well', 'Beat Jabu-Jabus Belly']",8,1
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Fire Temple']",15,1
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Forest Temple']",6,0
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Spirit Temple']",21,5
"['All 3 Skulltulas in Bottom of the Well', 'Both HPs in Lost Woods']",15,4
"['All 3 Skulltulas in Bottom of the Well', 'Both Rusty Switches in Spirit Temple']",16,1
"['All 3 Skulltulas in Bottom of the Well', 'Bronze Gauntlets']",9,0
"['All 3 Skulltulas in Bottom of the Well', 'Bullet Bag (40)']",10,0
