goal combination,count,pick count
"['4 Compasses', 'Ice Arrows', 'Open 3 Boss Key Doors']",1,0
"['4 Compasses', 'Ice Arrows']",1,0
"['4 Compasses', 'Obtain all 5 Small Keys in Shadow Temple', 'Open All 6 Gold Rupee Chests']",2,1
"['4 Compasses', 'Obtain all 5 Small Keys in Shadow Temple', 'Quiver (40)']",1,0
"['4 Compasses', 'Obtain all 5 Small Keys in Shadow Temple', 'Sarias Song']",1,0
"['4 Compasses', 'Obtain all 5 Small Keys in Shadow Temple', 'Spirit Temple Boss Key']",1,1
"['4 Compasses', 'Obtain all 5 Small Keys in Shadow Temple']",2,1
"['4 Compasses', 'Open 3 Boss Key Doors']",2,0
"['4 Compasses', 'Open All 6 Gold Rupee Chests', 'Quiver (40)']",1,0
"['4 Compasses', 'Open All 6 Gold Rupee Chests', 'Sarias Song']",1,0
"['4 Compasses', 'Open All 6 Gold Rupee Chests', 'Spirit Temple Boss Key']",1,1
"['4 Compasses', 'Open All 6 Gold Rupee Chests']",4,1
"['4 Compasses', 'Quiver (40)', 'Sarias Song']",1,0
"['4 Compasses', 'Quiver (40)']",1,0
"['4 Compasses', 'Sarias Song']",1,0
"['4 Compasses', 'Shadow Temple Boss Key']",1,0
"['4 Compasses', 'Spirit Temple Boss Key']",1,1
"['4 Maps', '7 Different Unused Keys in Gerudo Training Grounds', '8 Hearts (no duping)']",1,0
"['4 Maps', '7 Different Unused Keys in Gerudo Training Grounds']",1,0
"['4 Maps', '8 Hearts (no duping)']",1,0
"['4 Maps', 'Defeat Volvagia', 'Defeat a White Wolfos']",1,0
"['4 Maps', 'Defeat Volvagia', 'Dins Fire']",1,0
"['4 Maps', 'Defeat Volvagia']",1,0
"['4 Maps', 'Defeat a White Wolfos', 'Dins Fire']",1,0
"['4 Maps', 'Defeat a White Wolfos']",1,0
"['4 Maps', 'Dins Fire']",1,0
"['4 Skulltulas in Shadow Temple', '5 Maps', 'Open the Final Door of Water Trial']",1,0
"['4 Skulltulas in Shadow Temple', '5 Maps', 'Quiver (40)']",1,0
"['4 Skulltulas in Shadow Temple', '5 Maps']",1,0
"['4 Skulltulas in Shadow Temple', '6 Compasses', 'All 4 Adult Skulltulas in Zoras Domain Area']",1,0
"['4 Skulltulas in Shadow Temple', '6 Compasses', 'Beat the Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', '6 Compasses', 'Plant bean in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', '6 Compasses']",1,0
"['4 Skulltulas in Shadow Temple', '6 Hearts', 'Beat the Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', '6 Hearts', 'Dins Fire']",1,0
"['4 Skulltulas in Shadow Temple', '6 Hearts', 'Quiver (40)']",1,0
"['4 Skulltulas in Shadow Temple', '6 Hearts']",1,0
"['4 Skulltulas in Shadow Temple', '7 Maps', 'All 3 Skulltulas in Bottom of the Well']",1,0
"['4 Skulltulas in Shadow Temple', '7 Maps', 'Beat the Water Temple']",1,0
"['4 Skulltulas in Shadow Temple', '7 Maps', 'Bomb Bag (30)']",1,0
"['4 Skulltulas in Shadow Temple', '7 Maps', 'Defeat Twinrova']",1,0
"['4 Skulltulas in Shadow Temple', '7 Maps']",2,0
"['4 Skulltulas in Shadow Temple', '8 Hearts (no duping)', 'Both Rusty Switches in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', '8 Hearts (no duping)', 'Gerudos Card']",1,0
"['4 Skulltulas in Shadow Temple', '8 Hearts (no duping)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'All 4 Market area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Beat the Forest Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Blue Fire']",1,1
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Both HPs in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Both HPs in Lost Woods']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Both Hyrule Field area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Bottled Fairy']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Defeat all Lizalfos in Dodongos Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Dins Fire']",1,1
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Open the Final Door of Light Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Plant bean in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Quiver (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Elemental Arrows']",5,1
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Forest Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Bottom of the Well', 'Defeat 4 Different Iron Knuckles']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Bottom of the Well', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Bottom of the Well']",2,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Ice Cavern', 'Beat the Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Ice Cavern', 'Fire Medallion']",1,0
"['4 Skulltulas in Shadow Temple', 'All 3 Skulltulas in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Adult Skulltulas in Zoras Domain Area', 'Beat the Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Adult Skulltulas in Zoras Domain Area', 'Plant bean in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Adult Skulltulas in Zoras Domain Area']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'All 5 Skulltulas in Water Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'Bullet Bag (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'Defeat Meg (purple Poe)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'Exactly 30 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Lon Lon Ranch area Skulltulas']",3,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas', 'All 5 Skulltulas in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas', 'Boomerang']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas', 'Bottled Fairy']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas', 'Open the Final Door of Light Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'All 4 Market area Skulltulas']",2,0
"['4 Skulltulas in Shadow Temple', 'All 5 Lake Hylia Skulltulas', 'Blue Potion']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Lake Hylia Skulltulas', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Lake Hylia Skulltulas', 'Open 2 Boss Key Doors']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Lake Hylia Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Both HPs in Lost Woods']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Bullet Bag (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Defeat 4 Different Iron Knuckles']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Defeat Meg (purple Poe)']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Exactly 20 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Forest Temple']",3,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Spirit Temple', 'Boomerang']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Spirit Temple', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple', 'All 8 Kakariko area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple', 'Defeat a Skull Kid']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple', 'Exactly 30 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'All 5 Skulltulas in Water Temple']",2,0
"['4 Skulltulas in Shadow Temple', 'All 8 Kakariko area Skulltulas', 'Defeat a Skull Kid']",1,0
"['4 Skulltulas in Shadow Temple', 'All 8 Kakariko area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat Dodongos Cavern', 'Cow in House']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat Dodongos Cavern', 'Defeat Meg (purple Poe)']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat Dodongos Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Forest Temple', 'Both Hyrule Field area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Forest Temple', 'Quiver (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Forest Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple', 'Dins Fire']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple', 'Fire Medallion']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple', 'Plant bean in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple', 'Quiver (40)']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Spirit Temple']",3,0
"['4 Skulltulas in Shadow Temple', 'Beat the Water Temple', 'Bomb Bag (30)']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Water Temple', 'Defeat Twinrova']",1,0
"['4 Skulltulas in Shadow Temple', 'Beat the Water Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Blue Fire', 'Dins Fire']",1,1
"['4 Skulltulas in Shadow Temple', 'Blue Fire']",1,1
"['4 Skulltulas in Shadow Temple', 'Blue Potion', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Blue Potion', 'Open 2 Boss Key Doors']",1,0
"['4 Skulltulas in Shadow Temple', 'Blue Potion']",1,0
"['4 Skulltulas in Shadow Temple', 'Bomb Bag (30)', 'Defeat Twinrova']",1,0
"['4 Skulltulas in Shadow Temple', 'Bomb Bag (30)']",1,0
"['4 Skulltulas in Shadow Temple', 'Boomerang', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'Boomerang']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Death Mountain Crater', 'Both HPs in Lost Woods']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Death Mountain Crater', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Lost Woods', 'Exactly 20 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Lost Woods', 'Map & Compass in Ice Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Lost Woods', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Both HPs in Lost Woods']",2,0
"['4 Skulltulas in Shadow Temple', 'Both Hyrule Field area Skulltulas', 'Quiver (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'Both Hyrule Field area Skulltulas']",1,0
"['4 Skulltulas in Shadow Temple', 'Both Rusty Switches in Spirit Temple', 'Gerudos Card']",1,0
"['4 Skulltulas in Shadow Temple', 'Both Rusty Switches in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Bottled Fairy', 'Open the Final Door of Light Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'Bottled Fairy']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (40)', 'Fire Temple Boss Key']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (40)', 'Quiver (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (40)']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (50)', 'Defeat Meg (purple Poe)']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (50)', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (50)', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Bullet Bag (50)']",2,0
"['4 Skulltulas in Shadow Temple', 'Cow in House', 'Defeat Meg (purple Poe)']",1,0
"['4 Skulltulas in Shadow Temple', 'Cow in House', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Skulltulas in Shadow Temple', 'Cow in House']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat 4 Different Iron Knuckles', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat 4 Different Iron Knuckles']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Meg (purple Poe)', 'Open All 6 Gold Rupee Chests']",2,0
"['4 Skulltulas in Shadow Temple', 'Defeat Meg (purple Poe)']",3,0
"['4 Skulltulas in Shadow Temple', 'Defeat Queen Gohma', 'Defeat Twinrova']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Queen Gohma', 'Goron Bracelet']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Queen Gohma']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova', 'Exactly 20 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova', 'Goron Bracelet']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova', 'Green Gauntlets']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova', 'Ice Cavern HP']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat Twinrova']",3,0
"['4 Skulltulas in Shadow Temple', 'Defeat Volvagia', 'Fire Temple Boss Key']",1,1
"['4 Skulltulas in Shadow Temple', 'Defeat Volvagia', 'Plant bean in Death Mountain Crater']",1,1
"['4 Skulltulas in Shadow Temple', 'Defeat Volvagia']",1,1
"['4 Skulltulas in Shadow Temple', 'Defeat a Skull Kid']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Plant bean in Death Mountain Crater']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Defeat all Lizalfos in Dodongos Cavern']",1,0
"['4 Skulltulas in Shadow Temple', 'Dins Fire', 'Quiver (40)']",1,0
"['4 Skulltulas in Shadow Temple', 'Dins Fire']",2,1
"['4 Skulltulas in Shadow Temple', 'Exactly 20 Deku Sticks', 'Green Gauntlets']",1,0
"['4 Skulltulas in Shadow Temple', 'Exactly 20 Deku Sticks', 'Ice Cavern HP']",1,0
"['4 Skulltulas in Shadow Temple', 'Exactly 20 Deku Sticks', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Exactly 20 Deku Sticks']",2,0
"['4 Skulltulas in Shadow Temple', 'Exactly 30 Deku Sticks', 'Map & Compass in Spirit Temple']",1,0
"['4 Skulltulas in Shadow Temple', 'Exactly 30 Deku Sticks']",1,0
"['4 Skulltulas in Shadow Temple', 'Fire Medallion']",1,0
"['4 Skulltulas in Shadow Temple', 'Fire Temple Boss Key', 'Plant bean in Death Mountain Crater']",1,1
"['4 Skulltulas in Shadow Temple', 'Fire Temple Boss Key', 'Quiver (50)']",1,0
"['4 Skulltulas in Shadow Temple', 'Fire Temple Boss Key']",2,1
"['4 Skulltulas in Shadow Temple', 'Gerudos Card']",1,0
"['4 Skulltulas in Shadow Temple', 'Goron Bracelet']",1,0
"['4 Skulltulas in Shadow Temple', 'Green Gauntlets', 'Ice Cavern HP']",1,0
"['4 Skulltulas in Shadow Temple', 'Green Gauntlets']",1,0
"['4 Skulltulas in Shadow Temple', 'Ice Cavern HP']",1,0
"['4 Skulltulas in Shadow Temple', 'Map & Compass in Ice Cavern']",2,0
"['4 Skulltulas in Shadow Temple', 'Map & Compass in Spirit Temple', 'Open 2 Boss Key Doors']",1,0
"['4 Skulltulas in Shadow Temple', 'Map & Compass in Spirit Temple']",3,0
"['4 Skulltulas in Shadow Temple', 'Open 2 Boss Key Doors']",1,0
"['4 Skulltulas in Shadow Temple', 'Open All 6 Gold Rupee Chests']",2,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Light Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Spirit Trial', 'Silver Scale']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Spirit Trial', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Spirit Trial', 'Win Bombchu Bowling Prize']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Spirit Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Water Trial', 'Quiver (40)']",1,0
"['4 Skulltulas in Shadow Temple', 'Open the Final Door of Water Trial']",1,0
"['4 Skulltulas in Shadow Temple', 'Plant bean in Death Mountain Crater', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Plant bean in Death Mountain Crater']",3,1
"['4 Skulltulas in Shadow Temple', 'Quiver (40)']",2,0
"['4 Skulltulas in Shadow Temple', 'Quiver (50)']",2,0
"['4 Skulltulas in Shadow Temple', 'Silver Scale', 'Two Fairy Spells']",1,0
"['4 Skulltulas in Shadow Temple', 'Silver Scale', 'Win Bombchu Bowling Prize']",1,0
"['4 Skulltulas in Shadow Temple', 'Silver Scale']",1,0
"['4 Skulltulas in Shadow Temple', 'Two Fairy Spells', 'Win Bombchu Bowling Prize']",1,0
"['4 Skulltulas in Shadow Temple', 'Two Fairy Spells']",4,0
"['4 Skulltulas in Shadow Temple', 'Win Bombchu Bowling Prize']",1,0
"['4 Songs', '4 Unused Keys in Forest Temple', '8 Hearts (no duping)']",1,0
"['4 Songs', '4 Unused Keys in Forest Temple', 'Clear 10 Silver Rupee Rooms']",1,0
"['4 Songs', '4 Unused Keys in Forest Temple', 'Map & Compass in Fire Temple']",1,0
"['4 Songs', '4 Unused Keys in Forest Temple']",1,0
"['4 Songs', '5 Zora area HPs', '7 Compasses']",1,1
"['4 Songs', '5 Zora area HPs', 'Boomerang']",1,1
"['4 Songs', '5 Zora area HPs', 'Defeat Meg (purple Poe)']",1,1
"['4 Songs', '5 Zora area HPs', 'Defeat Twinrova']",1,1
"['4 Songs', '5 Zora area HPs', 'Open 3 Boss Key Doors']",1,1
"['4 Songs', '5 Zora area HPs']",2,2
"['4 Songs', '500 Rupees', '6 Compasses']",1,0
"['4 Songs', '500 Rupees', 'All 3 Elemental Arrows']",1,0
"['4 Songs', '500 Rupees', 'Double Defense']",1,0
"['4 Songs', '500 Rupees']",1,0
"['4 Songs', '6 Compasses', 'All 3 Elemental Arrows']",1,0
"['4 Songs', '6 Compasses', 'Beat the Spirit Temple']",1,0
"['4 Songs', '6 Compasses', 'Dins Fire']",1,0
"['4 Songs', '6 Compasses', 'Double Defense']",1,0
"['4 Songs', '6 Compasses', 'Ice Cavern HP']",1,0
"['4 Songs', '6 Compasses']",2,0
"['4 Songs', '7 Compasses', 'Both HPs in Lost Woods']",1,1
"['4 Songs', '7 Compasses', 'Goron Tunic']",1,1
"['4 Songs', '7 Compasses', 'Open 3 Boss Key Doors']",1,1
"['4 Songs', '7 Compasses']",2,2
"['4 Songs', '7 Different Unused Keys in Gerudo Training Grounds', '7 Magic Beans']",1,0
"['4 Songs', '7 Different Unused Keys in Gerudo Training Grounds', '9 Hearts (no duping)']",1,0
"['4 Songs', '7 Different Unused Keys in Gerudo Training Grounds', 'Open the Final Door of Spirit Trial']",1,0
"['4 Songs', '7 Different Unused Keys in Gerudo Training Grounds']",1,0
"['4 Songs', '7 Magic Beans', '9 Hearts (no duping)']",1,0
"['4 Songs', '7 Magic Beans', 'Open the Final Door of Spirit Trial']",1,0
"['4 Songs', '7 Magic Beans']",1,0
"['4 Songs', '7 Maps', '9 Hearts (no duping)']",1,0
"['4 Songs', '7 Maps', 'All 4 Adult Skulltulas in Zoras Domain Area']",1,0
"['4 Songs', '7 Maps', 'Defeat Volvagia']",1,1
"['4 Songs', '7 Maps', 'Map & Compass in Dodongos Cavern']",1,1
"['4 Songs', '7 Maps']",2,1
"['4 Songs', '8 Different Unused Keys in Gerudo Training Grounds', 'All 3 Skulltulas in Bottom of the Well']",1,0
"['4 Songs', '8 Different Unused Keys in Gerudo Training Grounds', 'Beat the Spirit Temple']",1,0
"['4 Songs', '8 Different Unused Keys in Gerudo Training Grounds', 'Dins Fire']",1,0
"['4 Songs', '8 Different Unused Keys in Gerudo Training Grounds']",1,0
"['4 Songs', '8 Hearts (no duping)', 'Boomerang']",1,0
"['4 Songs', '8 Hearts (no duping)', 'Clear 10 Silver Rupee Rooms']",1,0
"['4 Songs', '8 Hearts (no duping)', 'Defeat both Flare Dancers']",1,0
"['4 Songs', '8 Hearts (no duping)', 'Map & Compass in Fire Temple']",1,0
"['4 Songs', '8 Hearts (no duping)']",2,0
"['4 Songs', '9 Hearts (no duping)', 'All 4 Adult Skulltulas in Zoras Domain Area']",1,0
"['4 Songs', '9 Hearts (no duping)', 'Bronze Gauntlets']",1,0
"['4 Songs', '9 Hearts (no duping)', 'Defeat King Dodongo']",1,0
"['4 Songs', '9 Hearts (no duping)', 'Open the Final Door of Spirit Trial']",1,0
"['4 Songs', '9 Hearts (no duping)']",3,0
"['4 Songs', 'All 3 Elemental Arrows', 'All 4 Gerudo Valley area Skulltulas']",2,0
"['4 Songs', 'All 3 Elemental Arrows', 'All 5 Lake Hylia Skulltulas']",1,0
"['4 Songs', 'All 3 Elemental Arrows', 'Defeat Meg (purple Poe)']",1,0
"['4 Songs', 'All 3 Elemental Arrows', 'Double Defense']",1,0
"['4 Songs', 'All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['4 Songs', 'All 3 Elemental Arrows']",3,0
"['4 Songs', 'All 3 Skulltulas in Bottom of the Well', 'Beat the Spirit Temple']",1,0
"['4 Songs', 'All 3 Skulltulas in Bottom of the Well', 'Dins Fire']",1,0
"['4 Songs', 'All 3 Skulltulas in Bottom of the Well']",1,0
"['4 Songs', 'All 4 Adult Skulltulas in Zoras Domain Area', 'Beat Jabu-Jabus Belly']",1,0
"['4 Songs', 'All 4 Adult Skulltulas in Zoras Domain Area', 'Beat the Spirit Temple']",1,0
"['4 Songs', 'All 4 Adult Skulltulas in Zoras Domain Area', 'Open the Final Door of Shadow Trial']",1,0
"['4 Songs', 'All 4 Adult Skulltulas in Zoras Domain Area']",2,0
"['4 Songs', 'All 4 Gerudo Valley area Skulltulas', 'All 5 Lake Hylia Skulltulas']",1,0
"['4 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Defeat Meg (purple Poe)']",1,0
"['4 Songs', 'All 4 Gerudo Valley area Skulltulas', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['4 Songs', 'All 4 Gerudo Valley area Skulltulas']",2,0
"['4 Songs', 'All 4 Lost Woods area Skulltulas', 'Clear 8 Silver Rupee Rooms']",1,0
"['4 Songs', 'All 4 Lost Woods area Skulltulas', 'Keaton Mask']",1,0
"['4 Songs', 'All 4 Lost Woods area Skulltulas', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Songs', 'All 4 Lost Woods area Skulltulas']",1,0
"['4 Songs', 'All 4 Skulltulas in Deku Tree', 'Map & Compass in Jabu-Jabu']",1,0
"['4 Songs', 'All 4 Skulltulas in Deku Tree', 'Open All 6 Gold Rupee Chests']",1,0
"['4 Songs', 'All 4 Skulltulas in Deku Tree']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'All 8 Zoras Domain area Skulltulas']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Beat the Spirit Temple']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Defeat Big Octo']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Defeat Twinrova']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Fairy Slingshot']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Forest Temple Boss Key']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Map & Compass in Fire Temple']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Map & Compass in Spirit Temple']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['4 Songs', 'All 5 Lake Hylia Skulltulas']",4,0
"['4 Songs', 'All 5 Skulltulas in Fire Temple', 'Clear 4 Silver Rupee Rooms']",1,0
"['4 Songs', 'All 5 Skulltulas in Fire Temple', 'Defeat Meg (purple Poe)']",1,0
"['4 Songs', 'All 5 Skulltulas in Fire Temple', 'Defeat Twinrova']",1,0
"['4 Songs', 'All 5 Skulltulas in Fire Temple']",1,0
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Clear 10 Silver Rupee Rooms']",1,1
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Defeat King Dodongo']",1,1
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Longshot']",1,0
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Map & Compass in Spirit Temple']",1,0
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Open 3 Boss Key Doors']",1,0
"['4 Songs', 'All 8 Zoras Domain area Skulltulas', 'Two Fairy Spells']",1,1
"['4 Songs', 'All 8 Zoras Domain area Skulltulas']",3,1
"['4 Songs', 'Beat Dodongos Cavern', 'Bronze Gauntlets']",1,1
